,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
95,203727,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Cilaos, Ile de la Réunion",-21.1311,55.4721,1200,call,,,field recording,//xeno-canto.org/203727,https://xeno-canto.org/203727/download,XC203727-141108-181309ZoizoLunetteCilaos.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC203727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC203727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC203727-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC203727-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC203727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC203727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC203727-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:54,18:00,2014-11-05,2014-11-25,['Passer domesticus'],"Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 500Hz/6dB ; amplification with peak at -6dB)",yes,yes,no,,,no,,,44100
96,155400,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155400,https://xeno-canto.org/155400/download,"XC155400-Reunion White-eye (song, Reunion, La Roche Ecrite, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155400-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155400-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155400-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155400-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155400-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155400-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155400-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:13,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
97,155399,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155399,https://xeno-canto.org/155399/download,"XC155399-Reunion White-eye (song, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155399-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155399-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155399-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155399-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155399-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155399-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155399-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:25,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
98,462925,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Cilaos, Reunion Island",-21.1133,55.4926,2200,call,,,field recording,//xeno-canto.org/462925,https://xeno-canto.org/462925/download,XC462925-170929_0177.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462925-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462925-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462925-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462925-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462925-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462925-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462925-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:18,15:35,2017-09-29,2019-03-23,[],,yes,yes,no,,,no,,,48000
99,462867,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,call,,,field recording,//xeno-canto.org/462867,https://xeno-canto.org/462867/download,XC462867-170928_0162.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462867-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462867-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462867-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462867-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462867-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462867-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462867-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,16:00,2017-09-28,2019-03-23,"['Hypsipetes borbonicus', 'Foudia madagascariensis']",,yes,yes,no,,,no,,,48000
100,462815,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island, France",-21.3588,55.7461,120,call,,,field recording,//xeno-canto.org/462815,https://xeno-canto.org/462815/download,XC462815-170927_0137.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462815-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462815-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462815-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462815-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462815-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462815-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462815-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,17:30,2017-09-27,2019-03-23,"['Geopelia striata', 'Pycnonotus jocosus', 'Zosterops borbonicus']",,yes,yes,no,,,no,,,48000
101,26320,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Daniel Lane,France,"Roche Ecrite trail, Reunion NP ",-20.9623,55.4403,1400,call,,,field recording,//xeno-canto.org/26320,https://xeno-canto.org/26320/download,Zosterops.olivaceus07T31_071113.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26320-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26320-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26320-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26320-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26320-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26320-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26320-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:38,09:30,2007-11-13,2008-12-15,[],small group in flowering shrubs,unknown,unknown,unknown,,,no,,,44100
102,462927,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Cilaos, Reunion Island",-21.1133,55.4926,2200,call,,,field recording,//xeno-canto.org/462927,https://xeno-canto.org/462927/download,XC462927-170929_0178.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462927-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462927-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462927-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462927-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462927-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462927-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462927-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:21,15:35,2017-09-29,2019-03-23,[],,yes,yes,no,,,no,,,48000
103,462924,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Cilaos, Reunion Island",-21.1133,55.4926,2200,call,,,field recording,//xeno-canto.org/462924,https://xeno-canto.org/462924/download,XC462924-170929_0175.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462924-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462924-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462924-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462924-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462924-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462924-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462924-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:25,15:35,2017-09-29,2019-03-23,[],,yes,yes,no,,,no,,,48000
104,462922,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Cilaos, Reunion Island",-21.1133,55.4926,2200,call,,,field recording,//xeno-canto.org/462922,https://xeno-canto.org/462922/download,XC462922-170929_0174.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462922-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462922-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462922-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:30,15:35,2017-09-29,2019-03-23,"['Saxicola tectes', 'Zosterops olivaceus']","High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
105,462866,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,"begging call, call",,,field recording,//xeno-canto.org/462866,https://xeno-canto.org/462866/download,XC462866-170928_0161.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462866-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462866-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462866-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462866-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462866-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462866-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462866-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:27,15:55,2017-09-28,2019-03-23,['Hypsipetes borbonicus'],,yes,yes,no,,,no,,,48000
106,401676,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3554,55.7397,200,call,,,field recording,//xeno-canto.org/401676,https://xeno-canto.org/401676/download,XC401676-170927_0094.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401676-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401676-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401676-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:04,12:05,2017-09-27,2018-02-03,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Saxicola tectes']","Same bird as XC401674 and XC401674. High-pass filtered (1500Hz, 6db)",yes,yes,no,,,no,,,48000
107,401675,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3554,55.7397,200,call,,,field recording,//xeno-canto.org/401675,https://xeno-canto.org/401675/download,XC401675-170927_0093.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401675-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401675-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401675-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401675-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401675-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401675-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401675-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:19,12:05,2017-09-27,2018-02-03,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Saxicola tectes']","Same bird as XC401674. High-pass filtered (1500Hz, 6db)",yes,yes,no,,,no,,,48000
108,401674,Zosterops,olivaceus,,birds,Reunion Olive White-eye,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3554,55.7397,200,call,,,field recording,//xeno-canto.org/401674,https://xeno-canto.org/401674/download,XC401674-170927_0092.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401674-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401674-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401674-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401674-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401674-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401674-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401674-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:22,12:05,2017-09-27,2018-02-03,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Saxicola tectes', 'Zosterops olivaceus']","High-pass filtered (1500Hz, 6db)",yes,yes,no,,,no,,,48000
109,463222,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Étienne Leroy,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/463222,https://xeno-canto.org/463222/download,XC463222-190304-Zosterops gris3@La roche écrite.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463222-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463222-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463222-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,15:00,2019-03-04,2019-03-24,[],Family group,yes,yes,no,,,no,,,44100
110,463221,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Étienne Leroy,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/463221,https://xeno-canto.org/463221/download,XC463221-190304-Zosterops gris2@La roche écrite.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463221-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463221-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463221-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:51,15:00,2019-03-04,2019-03-24,[],Contact calls between 2 birds foraging,yes,yes,no,,,no,,,44100
111,155364,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155364,https://xeno-canto.org/155364/download,"XC155364-Mascarene White-eye (call, Reunion, La Roche Ecrite, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155364-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155364-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155364-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155364-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155364-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155364-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155364-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:11,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
112,155363,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155363,https://xeno-canto.org/155363/download,"XC155363-Mascarene White-eye (call, Reunion, La Roche Ecrite, nov2012, 3).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155363-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155363-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155363-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155363-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155363-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155363-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155363-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:11,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
113,463220,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Étienne Leroy,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/463220,https://xeno-canto.org/463220/download,XC463220-190304-Zosterops gris(chant)@La roche écrite.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463220-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463220-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463220-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:51,14:30,2019-03-04,2019-03-24,[],,yes,yes,no,,,no,,,44100
114,463016,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Cedric Mroczko,France,"Cilaos, Reunion Island",-21.1133,55.4926,1900,call,,,field recording,//xeno-canto.org/463016,https://xeno-canto.org/463016/download,XC463016-170929_0182.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463016-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463016-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463016-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463016-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC463016-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC463016-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC463016-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:24,16:00,2017-09-29,2019-03-23,[],"High-pass filtered (500Hz, 6dB)",yes,yes,no,,,no,,,48000
115,462865,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,call,,,field recording,//xeno-canto.org/462865,https://xeno-canto.org/462865/download,XC462865-170928_0160.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462865-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462865-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462865-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462865-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462865-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462865-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462865-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,15:35,2017-09-28,2019-03-23,['Hypsipetes borbonicus'],Same birds as XC462863 and XC462864,yes,yes,no,,,no,,,48000
116,462789,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3611,55.7464,60,call,,,field recording,//xeno-canto.org/462789,https://xeno-canto.org/462789/download,XC462789-170927_0115.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462789-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462789-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462789-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462789-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462789-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462789-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462789-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:32,15:00,2017-09-27,2019-03-23,['Pycnonotus jocosus'],"Calls from a small party. Same birds as XC462788. High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
117,462788,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3611,55.7464,60,call,,,field recording,//xeno-canto.org/462788,https://xeno-canto.org/462788/download,XC462788-170927_0113.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462788-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462788-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462788-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462788-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462788-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462788-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462788-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,15:00,2017-09-27,2019-03-23,['Pycnonotus jocosus'],Calls from a small party,yes,yes,no,,,no,,,44100
118,400903,Zosterops,borbonicus,,birds,Reunion Grey White-eye,Cedric Mroczko,France,"Forêt Domaniale de Saint-Paul, Saint-Paul, Reunion Island",-20.9782,55.2837,10,call,,,field recording,//xeno-canto.org/400903,https://xeno-canto.org/400903/download,XC400903-170925_0065.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400903-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400903-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400903-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400903-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400903-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400903-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400903-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,08:50,2017-09-25,2018-01-28,[],"Same group as XC400902. High-pass filtered (2000Hz, 6dB)",yes,yes,no,,,no,,,48000
