,Unnamed: 0,species,genus,family,order,biotope,sound_id,min_t,max_t,min_f,max_f,dt,df,centroid_f,centroid_t,duration_t,bandwidth_f,area_tf,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,ROU,ZCR,MEANt,VARt,SKEWt,KURTt,Ht
587,587,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,42.765492237,42.969697951,3018.251,4946.578,0.2042,1928.327,3940.576171875,42.887256235827664,0.2089795918367347,1937.98828125,405.0,0.1739201981802832,0.0787370184137434,0.0868396884692261,0.0661501243651731,0.0641091153684261,0.0789092579803045,0.0877969667581351,0.2521031909936479,0.210023401269678,0.0617841346816457,0.0605985627268725,0.0644449671147953,0.0492467549503093,0.0576074807283545,0.0595159798436507,0.1434297842686453,0.2094735656412817,0.0823800163834269,0.0581181475694198,0.0908912723427563,0.0562362629249233,0.0607312223865683,0.0473931770793134,0.0563291017500461,0.0462954350089136,0.138684771156961,0.1006814983801747,0.1456071240635018,0.095996292432349,0.0972276540210082,0.0695023731763609,0.0886814692592065,0.0911418755174306,0.1206453666840441,0.1162539724305271,0.2106974097450472,0.1658376952656805,0.132948376712459,0.1051200557365298,0.1205652191510387,0.0761482837276669,0.1513454245953429,0.1143973807118956,0.2544013288277296,0.1922327170652164,0.229463897593922,0.1665391036839574,0.0027348389298917,6.22659320273495e-05,3.5860397138384976,15.679945502302978,33,78.52784758201791,-14.472152417982072,-21.824311369979338,7.352158951997266,0.5832317609632699,0.100544102286824,1.0,1.0,1,119.41501717518986,10.27318494720302,298.1377827916733,0.9962692559715488,0.4062989947119959,8639.76010661928,-1.806393526294818e-18,0.028959539538995,-0.002261706548532,6.042981168535257,0.7850912799606853
588,588,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,43.005734254,43.185915766,2976.331,4799.857,0.1802,1823.527,3832.91015625,43.0962358276644,0.1857596371882086,1830.322265625,340.0,0.1733520871784199,0.0752656438641639,0.0851312088965272,0.0648598479101523,0.0668785977923218,0.0769019062147989,0.0873231510793815,0.2184053361671521,0.1660798476508161,0.0624418750050356,0.055405245681153,0.0635239415235376,0.0455370659792877,0.0562382061044568,0.0552375349719633,0.1410065602350219,0.1688951623858914,0.0863901460771786,0.0659775608993464,0.0923704406853631,0.0607888770412356,0.0593861649143713,0.0463297265077997,0.1061287024614725,0.094908341747349,0.133624054506829,0.0969432686604254,0.1385935766304122,0.088428430669879,0.1058504905928317,0.0755753938376125,0.0852054377271621,0.0667969641423066,0.1162551092690593,0.1105410715677313,0.2004918798597268,0.1525864906677962,0.1383672580231894,0.108777217713661,0.1023731849131393,0.0633678030066865,0.1465739217668242,0.0994068660555036,0.2547858549062863,0.1916067784467594,0.2202170305178495,0.1602079406493768,0.0019008169695464,3.250075009219181e-05,5.249693676053204,36.63283057851347,32,75.66943813894041,-17.33056186105959,-23.007923155579945,5.677361294520356,0.5171933406793647,0.2575379743822333,1.0,1.0,1,75.8424622097553,8.660326701628678,272.70162081879096,0.996011320184675,0.0730197129210375,8630.191291215706,-1.928149728143363e-18,0.0284233685363881,-0.005676465725857,4.296701060772247,0.7742547619940349
589,589,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,43.197927867,43.390121481,2389.449,4736.977,0.1922,2347.529,3445.3125,43.30521541950113,0.2089795918367347,2347.119140625,490.5,0.1377157078679478,0.0719155425342803,0.0819378127978469,0.063805462851389,0.0633231442389105,0.0743363286996051,0.0863739359431607,0.1808535595724479,0.1450104030053962,0.0701848316282607,0.0563411155792847,0.0643460733804548,0.0463570400005666,0.0553217498887837,0.0509278639861844,0.132418831079755,0.1314191806630814,0.1055375561321468,0.074205453460204,0.0842328952586281,0.055201807987401,0.0789308021726084,0.0595525315980416,0.1097891124723512,0.0991399975648597,0.1494202418352115,0.1105754438174746,0.1216091677739396,0.0840734469025123,0.1055576472241307,0.079962144102324,0.1013019813498933,0.087828143158668,0.1181578839439186,0.1135027823821314,0.1635820884846933,0.1306898774939446,0.1262267224339802,0.0976905513226048,0.089762740794156,0.0797527219570982,0.1418266091382143,0.0918196485699336,0.2168081111991706,0.1677831901484129,0.1838297355615086,0.1339613585478671,0.002654991299515,4.9064002162459214e-05,3.675959597558316,17.11705226415106,36,77.58333301883455,-15.416666981165436,-20.18301115808872,4.7663441769232815,0.5899451300328729,0.5388220062038791,1.0,1.0,1,64.72557520021151,7.991274259184659,294.90332072320507,0.9945401467612924,0.2565003293323429,8808.553563001416,-1.5325164450347253e-18,0.0333415561933534,-0.0092073060750024,4.5584339036436825,0.8426861785037967
590,590,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,43.390121481,43.534266691,2389.449,6246.103,0.1441,3856.654,4155.908203125,43.46775510204082,0.1393197278911564,3854.443359375,537.0,0.1805099499252605,0.0773220531590919,0.0922538328244973,0.0617906963480299,0.0657931436094537,0.0808338022054378,0.0919760383513512,0.2502807454587228,0.2031594821694524,0.0519170222199279,0.049749229643677,0.0497184315036872,0.0407151668661101,0.0477862468643088,0.0490189452645839,0.1611643422924754,0.2039385501443781,0.0704633132556057,0.0508729122855784,0.0553705254550169,0.0373961133361494,0.067100291701214,0.049407036937008,0.1460015906436398,0.1033648378931306,0.1073727294202188,0.0798965208491617,0.0900767850303213,0.0519517819886551,0.0989375589688724,0.0748467391590971,0.1677414548625886,0.1526001158447718,0.104782494229124,0.0927465136845072,0.1424881448705598,0.0999492569332781,0.1463254460182603,0.1068076157843496,0.1190658809869622,0.1128093214546123,0.1276733577841671,0.0895952845941352,0.2042471177243748,0.1235944918122215,0.2162768016540528,0.1601233208854734,0.0025014257610455,3.0676333576370094e-05,3.86844671837878,21.148884388718688,34,75.76690008011747,-17.233099919882527,-24.372737099925686,7.13963718004316,0.6115372622642307,0.1337771163707363,1.0,1.0,1,179.3677381795949,12.73331413829894,272.4483556632443,0.987594603901901,0.0929517983407551,9415.308370044051,1.886470841087428e-18,0.0247490961249016,0.0002049932203589,4.409825874358014,0.86435418088857
591,591,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,43.534266691,43.702436102,2305.608,6371.863,0.1682,4066.255,4134.375,43.6302947845805,0.1625396825396825,4069.775390625,661.5,0.1698809171853354,0.0721592936558931,0.0868380032905617,0.0615060402159258,0.0648486472374084,0.0817380662790766,0.093210994018979,0.2158206703000733,0.1745121269500513,0.0463561399902355,0.0465930535487699,0.0526319952325014,0.0442526695609772,0.0462428935891645,0.0499108006019935,0.1179993988590506,0.14977870945603,0.0535090800553281,0.0410008979019842,0.05460146546562,0.0390362095533272,0.0442978179324224,0.0359081403696177,0.1099701404694332,0.0882305646001233,0.0905947748130769,0.0645359715300023,0.0845062425048671,0.042321748791047,0.0757175593912018,0.0520384795574143,0.1670075114469298,0.175698122405266,0.1011846746993025,0.0853978792571513,0.1362198448118124,0.0910424290908989,0.1378070200927135,0.0970574648207364,0.1219191029232261,0.1394311624802872,0.1353746571950861,0.0972470515916996,0.1948516202197163,0.1132383459861392,0.2057056949313848,0.152652739316467,0.0029984143712505,4.813596854112287e-05,4.154273944888284,26.70685016504401,34,77.66107252947839,-15.338927470521613,-23.968060076908657,8.629132606387044,0.6027283390195939,0.1221889575281259,1.0,1.0,1,75.84246220975535,8.660326701628682,291.65960015397184,0.9987982130137504,0.1459053540596113,9954.611650485438,4.738209105904289e-18,0.0350865062700897,0.0051524935084613,4.937914757284999,0.8859975724636479
592,592,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,43.690424002,43.870605514,2347.529,6413.783,0.1802,4066.255,4198.974609375,43.79283446712018,0.1625396825396825,4069.775390625,661.5,0.1508869708315874,0.0813626400779555,0.0916286352577997,0.058939839442493,0.0629697089168888,0.0780202843006909,0.0918626932504415,0.2032664596671358,0.1635731023947427,0.0472624639123594,0.0479664805357372,0.0474597389642233,0.0409199934298157,0.0456469062912847,0.0472739509167886,0.119350665666977,0.1380261056531038,0.047366117630191,0.0398290846524749,0.0507243998362811,0.0372815065868232,0.0363609376336512,0.0329218062887899,0.0883401349814053,0.0760459138560547,0.0786345551692531,0.0547014022667957,0.0760313348644215,0.0380799931119215,0.0586284260977177,0.0386389500148151,0.1472094061154567,0.1462407746403979,0.1065566214042512,0.0859321329036043,0.1292723553053781,0.0782439233687455,0.1283374429994789,0.0882486453703231,0.1255808965776732,0.167879279829965,0.1450559434961659,0.1070040688014719,0.1910335494209864,0.1047795894997376,0.1995213597182562,0.148707391484638,0.0028455491652569,3.618113185948106e-05,3.200775065984388,15.919444851268963,36,76.55460721988183,-16.445392780118162,-22.74761957490312,6.302226794784957,0.650729367998299,0.1205994203225355,1.0,1.0,1,75.84246220975531,8.660326701628676,294.55851415394534,0.9990858514761426,0.0916753851810824,9423.835892272842,1.9980102255398613e-18,0.0367903396005293,8.013811061319657e-06,4.570398413859224,0.7886203484651937
593,593,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,43.882617615,44.014750724,3772.814,6036.502,0.1321,2263.688,4952.63671875,43.95537414965986,0.1393197278911564,2260.986328125,315.0,0.1874858404792748,0.0766147809587972,0.0921433232024663,0.0672003942853267,0.0704686260221652,0.0850603754862742,0.1001438627966351,0.2610821813265145,0.2176347389006145,0.0514214297730463,0.0503434620489729,0.0471858464251749,0.0406912721170709,0.0467462165291539,0.0504562368175439,0.1324805440650943,0.1479072559246095,0.0428914746713911,0.0369425885053304,0.0493520739726015,0.0412932885346136,0.0412675298575422,0.0348684774691458,0.0812697220567489,0.1022271756158055,0.0547050353706849,0.0410517071156838,0.0656699128289881,0.0317290084983962,0.0522321998335096,0.0386633773417379,0.0992351820901438,0.0754771287373667,0.1003090503779657,0.0729790910918802,0.132647447275384,0.059342757927511,0.1343190573204495,0.0819078473635238,0.1723234442590533,0.2324951444925881,0.1521700582872284,0.1140388710492398,0.221390895556615,0.1186871761118577,0.2358130804259083,0.173057145021125,0.0018025477018465,1.8493589466608904e-05,4.336228942809585,28.199349119268312,33,73.46584786531142,-19.53415213468857,-22.604938580022345,3.070786445333773,0.5869741333956554,0.1161204207185302,1.0,1.0,1,114.75491318717128,10.676956132092736,253.9441367850311,0.9985735693547632,0.0177004470617093,9579.71859986273,5.891154261587674e-18,0.0203985479072878,0.0113058629281861,4.6344279644715725,0.7180719655826097
594,594,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.050787027,44.182920136,3772.814,6329.943,0.1321,2557.129,5081.8359375,44.11791383219955,0.1393197278911564,2562.451171875,357.0,0.1530501226601806,0.0815629426546318,0.0935501906554424,0.0652409777978502,0.0697815944694347,0.0822029848864459,0.0927813658557507,0.185087761317838,0.1452167749551093,0.05733815032204,0.0546033154801182,0.0446663367236144,0.0395290752507108,0.0595280598084837,0.0565425833989286,0.1454582005181997,0.1358209843555756,0.0459982163138723,0.043132215437846,0.0506096848895799,0.0373771981777732,0.0537145394189018,0.045418446943525,0.0908291186127548,0.0996655124184591,0.0566744988580853,0.0419575693067703,0.0656932156804944,0.0380983578554993,0.0572642586303751,0.0450188231773486,0.0971835061470889,0.0641063648276115,0.1148826961699157,0.081306521439546,0.1179443399545231,0.0499694612008003,0.1199611907788441,0.0728179773669688,0.1734327322571999,0.1950794918063449,0.1618331471334418,0.1245822222390272,0.2004381614326777,0.1019819063867288,0.2209190500989872,0.1582756117374668,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
595,595,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.206944338,44.267004842,3772.814,6204.183,0.0601,2431.369,5017.236328125,44.23401360544218,0.0464399092970521,2433.251953125,113.0,0.130178673098069,0.0655732363725685,0.0783672434084229,0.0612227567075797,0.0652928376315601,0.0686377022820368,0.0865560564522371,0.0555730958026931,0.0580192852107346,0.0511326203363511,0.0472409336480486,0.0530098958526898,0.0482240429729549,0.0549296785101007,0.0466036537321051,0.0979478184994955,0.0721324304198048,0.0437144293263882,0.0426378771760568,0.0523289071635287,0.0398022254240189,0.0483815562094991,0.0414115279067004,0.0925949763831564,0.0877940378987242,0.0526587903827406,0.0376888161568952,0.0606236381816243,0.0402928765427272,0.0535932655771114,0.0382557272356298,0.1100711189139141,0.0679923044735232,0.12455854586124,0.0853364255605804,0.1086100921603755,0.0456987303518093,0.1107586552129848,0.0670703525849248,0.1698621870784721,0.1612064953217617,0.1694246314701257,0.1325153261724568,0.1965439464449935,0.0979848812802353,0.2103686204410741,0.1489920175024504,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
596,596,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.279016943,44.339077447,2179.848,6329.943,0.0601,4150.095,4285.107421875,44.32689342403628,0.0696598639455782,4155.908203125,289.5,0.1508555963615094,0.0742233399651468,0.0885670967779149,0.0656514201330025,0.0670634545986289,0.078242413994398,0.0883308290887411,0.0824617958146927,0.0691935264624966,0.0435422304815359,0.0457264620141495,0.0524768475332309,0.0484318348984584,0.0560586599155812,0.0510744409066765,0.1222180866841389,0.0917008001632684,0.0461800298156388,0.0382572695782643,0.0533685020791956,0.0406130220617537,0.0534779599536002,0.0461931574658589,0.1681657287169173,0.1603427352399099,0.0583880796787156,0.0444488727833432,0.068000098080572,0.0501048641452968,0.0568529556719629,0.0458790837617402,0.1396533407953451,0.1391022790886127,0.1237912666705092,0.083800248846192,0.1047597080210235,0.056090821060214,0.0840746480129946,0.0571092287732387,0.1222332930359127,0.1123085788133513,0.1661946781339311,0.1316599387697637,0.1635957207611849,0.0736279625755001,0.1556812377269383,0.1102090925530743,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
597,597,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.339077447,44.399137951,2096.008,6413.783,0.0601,4317.776,4220.5078125,44.373333333333335,0.0464399092970521,4328.173828125,201.0,0.1536063303885402,0.0745664572635072,0.0894372219894725,0.0700509622240273,0.0694649224169907,0.0832376461018005,0.0945104407654041,0.0667902932860131,0.0599369297972255,0.0458037988052037,0.0459923251715006,0.0580307254384644,0.05321915408691,0.0526476504494818,0.0486504645114127,0.0985931544834763,0.0682875987800318,0.0442048297777693,0.0364017625100882,0.0568192607007569,0.0451303321911819,0.0482957902426061,0.0427035044495379,0.1450676134854685,0.1084631853833011,0.0589707812772036,0.0432406100870115,0.068689866216338,0.0524238614974448,0.0561009031695584,0.0446949008167561,0.1412666752071898,0.1438394799557679,0.1229583966331253,0.0822087990836128,0.101909642250538,0.0542123500037945,0.0785336995120314,0.0537343602716787,0.1217412687510346,0.1001608300019285,0.1665256279268357,0.1326659645709706,0.158158392842644,0.0694763008010126,0.1499585728018162,0.1047210603513278,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
598,598,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.411150052,44.447186355,2515.209,6413.783,0.036,3898.574,4457.373046875,44.44299319727891,0.023219954648526,3897.509765625,90.5,0.1304077362676916,0.0672318495852557,0.0759346367119506,0.0741760488272956,0.0696303800413595,0.0755431418906871,0.0828263023446541,0.0614376740845381,0.0526218632219132,0.0509332732703415,0.0472293402066958,0.0634117464080761,0.0569353938755666,0.0496068179318147,0.0452285720106516,0.0771278546039701,0.0444788832406476,0.0440586553882611,0.0368929610583347,0.0618976005291088,0.0496292461043354,0.0414500015024386,0.0385041768723703,0.1184803356274624,0.051755651384461,0.0635073139126897,0.0433334004368325,0.0710430085750201,0.0531914953990386,0.0514420314329897,0.0394504066551802,0.1351038478546189,0.1234402954774622,0.1263213599712912,0.0853443072958577,0.0975497161471254,0.0508031416645909,0.0798956538665144,0.0530217645838631,0.1291896142413001,0.0922933833283957,0.1727002202292052,0.1390164818702024,0.1624567165157012,0.0698431500200514,0.1561906086772726,0.1081541932761601,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
599,599,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.459198456,44.51925896,2640.97,6413.783,0.0601,3772.814,4521.97265625,44.489433106575966,0.0464399092970521,3768.310546875,175.0,0.1780602885574388,0.0757783751381796,0.0839690019844692,0.0753792228286373,0.0678469695082089,0.0796374264845066,0.0850074441522525,0.0603206935351624,0.0537626382696683,0.0559867506361915,0.0535042945210695,0.0652708414993962,0.0579922780189576,0.0536651690981769,0.0521788605431134,0.075472651032135,0.0488445941861185,0.048304611298561,0.0400042832663275,0.062199820261804,0.0523198055554858,0.039912606715778,0.0362612922621978,0.1261834637840346,0.0650354441354111,0.068791927680791,0.0486774733058846,0.0685372927229438,0.0521398359274717,0.0489404986082919,0.0379938305901818,0.1316669819550557,0.1094445458003621,0.1251370973193608,0.0857337050169548,0.0935221165865969,0.0494405274350949,0.0770561956087323,0.0500599785806664,0.1316363241508108,0.0810068017724587,0.1755653687685924,0.1420849649610241,0.1609915781250918,0.0678346932060813,0.1547293385404242,0.1059651238292024,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
600,600,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.543283161,44.591331565,2599.049,6371.863,0.048,3772.814,4435.83984375,44.55909297052154,0.0464399092970521,3768.310546875,175.0,0.169397657953903,0.0744637796876594,0.0899262178698857,0.0767413322332467,0.074632300111845,0.0806234857099038,0.0877391746498528,0.0567854389713601,0.0550693444695224,0.0514857854838248,0.048842695829501,0.0660754476335953,0.0576411212758794,0.0506289790965145,0.0498405359704847,0.0846175642892377,0.0646277479039729,0.0552551925181182,0.0424627151581791,0.0635492465529175,0.0526244978947194,0.0433476312221003,0.0348085292850064,0.161115372698078,0.127969554090484,0.0774713108781248,0.0590837123764828,0.0687995259392806,0.051581270981542,0.0475182573835611,0.0402954404058774,0.1304686015443388,0.1016170261181733,0.1251760250462426,0.0872493750943736,0.0900346011087482,0.0490249850919868,0.0712581424706988,0.0458178365168193,0.1300194883565472,0.0665176999195789,0.1783857651341363,0.1454436240528727,0.1566806655440561,0.063578471425683,0.147254187446669,0.0993625946313052,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
601,601,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.591331565,44.627367867,2431.369,6371.863,0.036,3940.494,4328.173828125,44.6055328798186,0.0464399092970521,3940.576171875,183.0,0.1626428523256836,0.0723527203522395,0.0851076845710628,0.0798774045015488,0.0762714345092258,0.0751899011889508,0.0844032269049393,0.0627151959836732,0.0620046732033888,0.0497140613443493,0.0453131916369743,0.0649714456971606,0.0588690452496444,0.0479492901831143,0.0456670140660176,0.1015016849020077,0.0806345517052952,0.0595811086394617,0.0450349384120112,0.0644286788138533,0.0524392009950032,0.0473051020735445,0.0366737489180493,0.1808024049327744,0.1646351353589001,0.0822932042678047,0.064843093909022,0.0714895455344804,0.0535592205881652,0.0481336613109882,0.0431616635924961,0.1304154541476622,0.1016847086153298,0.1249598654745749,0.087912507779171,0.0892783436737867,0.049186350148309,0.065713578947616,0.042483682759269,0.1264830609282456,0.0564514298889705,0.1788364054948682,0.1466552030691748,0.1516525285467115,0.0590678393152255,0.1390933477009311,0.0925339357933256,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
602,602,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.639379968,44.687428372,2515.209,6371.863,0.048,3856.654,4371.240234375,44.651972789115646,0.0696598639455782,3854.443359375,268.5,0.154055031514483,0.0750028393433397,0.0859004491368446,0.0793298734125722,0.0771583643064747,0.0779092268656617,0.0900608145639816,0.076033603856859,0.0709049709005089,0.0552922929883458,0.0508222564055819,0.0644379604154872,0.0602053815454974,0.0500619968643466,0.0465387347364795,0.1451392925751622,0.1092738422617524,0.0700358687162469,0.0555138325543382,0.06452418668975,0.0518405422790432,0.0512191323320357,0.0436764464623031,0.1975091073827171,0.190476904410122,0.0875851810486483,0.0713303369521765,0.0696517160705079,0.0521468597963093,0.0462011531276508,0.0430377462659394,0.1279889983677464,0.0902681043002936,0.1242383029504476,0.0887406944475392,0.0853781632817804,0.0479010167562379,0.0622806908514043,0.0393994596321246,0.1278034492649495,0.047541298648425,0.1808312046683282,0.1484260328075878,0.1494337137531715,0.0572627048292926,0.1363500010170663,0.0896200390125888,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
603,603,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.705446523,44.759500977,2557.129,6350.903,0.0541,3793.774,4457.373046875,44.74485260770975,0.0696598639455782,3789.84375,264.0,0.1115946303523877,0.0714272510957068,0.0804495300708559,0.0693157992007117,0.0693952937562297,0.074486263460831,0.0839634048564025,0.1054065595657286,0.0608690371151083,0.0606375712233348,0.0541550462558139,0.0615427132515651,0.0533815542533642,0.0528454845159433,0.0481943023724243,0.1691810658279509,0.1052705539559318,0.0779410500357994,0.0629575331214339,0.0635545278674445,0.0499059680892885,0.0536889695925092,0.0475540864478525,0.1999473563864057,0.1809954452539048,0.0904355802422673,0.0748436773822664,0.0675315866868278,0.0523186955421851,0.0442063121902089,0.0418878856256557,0.1255789754248931,0.0816492674919161,0.1231605949672919,0.0892448577521026,0.0813921398273068,0.0470557639601209,0.0577303601949037,0.0359623121858969,0.1277910295760486,0.0481325844996244,0.1800792127308681,0.145765283016444,0.1464464139698738,0.0569006710110432,0.1320404079349013,0.0861495934163088,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
604,604,reichenowi,Anthreptes,Nectariniidae,Passeriformes,Marshlands,201496,44.777519128,44.80754938,2599.049,6350.903,0.03,3751.854,4565.0390625,44.7912925170068,0.0464399092970521,3746.77734375,174.0,0.1093875089057795,0.068928104912853,0.079444674182304,0.0652856280183578,0.0669419316593787,0.0783667048749181,0.0857203781781116,0.1065051955184184,0.066127565225212,0.0583047877764257,0.0519197211644888,0.0595460944293877,0.0476420477572993,0.0494152999520989,0.0467745403670164,0.1604451364038166,0.0913134882997267,0.0792992671623644,0.0629429848674172,0.0619162203411057,0.0478705009580141,0.0529090156260413,0.0458853591251292,0.2006335610925447,0.1692451742299801,0.0922934559905118,0.0772170392241088,0.0654826296455046,0.0526839302493912,0.0428021632763405,0.0410474348526478,0.1234449245677279,0.0829043151507884,0.1202969220189327,0.087614472002613,0.0784659810008429,0.0465159938363066,0.0545599348552823,0.034249230984868,0.1278818742303996,0.0510188076090932,0.1785630792758143,0.1421872134055289,0.143815616188326,0.0571744943778158,0.1287898935794098,0.0835405829582788,0.0022980059172734,2.2599254987927645e-05,2.504569567959932,8.988387456648656,36,74.54564072907894,-18.45435927092105,-21.15825100712112,2.7038917362000667,0.6803374281452239,0.0782445162908087,1.0,1.0,1,114.75491318717135,10.676956132092744,236.16197679780748,0.9977403042421572,0.0257537244407357,9723.490048043925,3.714713277314783e-19,0.0156893823130177,0.0078704109778999,7.49207732367286,0.6808951854826771
